Case_ID,Year_State_ID,Category,Type,Stream,Fate,Tonnes,Core_Non-core,Description
54730,1042,Hazardous wastes,Oils (J),C&I,Disposal,3.252465774,Core waste,A total of 3.25 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Polluting impact detected. Improvements in waste handling are needed.
54731,1042,Hazardous wastes,Oils (J),C&I,Recycling,107840.7566,Core waste,A total of 107840.76 tonnes of Oils (J) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. You're making a positive impact on the environment!
54732,1042,Hazardous wastes,Oils (J),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Oils (J) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54733,1042,Hazardous wastes,Oils (J),C&I,Energy recovery,9133.833285,Core waste,"A total of 9133.83 tonnes of Oils (J) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54734,1042,Hazardous wastes,Oils (J),C&I,Recycling,36535.33314,Core waste,A total of 36535.33 tonnes of Oils (J) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54741,1042,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
54742,1042,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54743,1042,Hazardous wastes,Organic chemicals (M),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54744,1042,Hazardous wastes,Organic chemicals (M),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
54745,1042,Hazardous wastes,Organic chemicals (M),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54746,1042,Hazardous wastes,Organic chemicals (M),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54747,1042,Hazardous wastes,Organic chemicals (M),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54748,1042,Hazardous wastes,Organic chemicals (M),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54749,1042,Hazardous wastes,Organic chemicals (M),C&I,Recycling,219.2769658,Core waste,A total of 219.28 tonnes of Organic chemicals (M) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Excellent waste management! Keep going.
54750,1042,Hazardous wastes,Organic chemicals (M),C&I,Disposal,846.3707407,Core waste,A total of 846.37 tonnes of Organic chemicals (M) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
54751,1042,Hazardous wastes,Organic chemicals (M),C&I,Energy recovery,47.02059671,Core waste,"A total of 47.02 tonnes of Organic chemicals (M) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54752,1042,Hazardous wastes,Organic chemicals (M),C&I,Recycling,47.02059671,Core waste,A total of 47.02 tonnes of Organic chemicals (M) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Great effort! Keep up the sustainable practices.
54759,1042,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
54760,1042,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54761,1042,Hazardous wastes,Organic solvents (G),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability.
54762,1042,Hazardous wastes,Organic solvents (G),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability.
54763,1042,Hazardous wastes,Organic solvents (G),C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54764,1042,Hazardous wastes,Organic solvents (G),C&D,Recycling,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54765,1042,Hazardous wastes,Organic solvents (G),C&I,Disposal,0,Core waste,A total of 0.00 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54766,1042,Hazardous wastes,Organic solvents (G),C&I,Disposal,1.404591181,Core waste,A total of 1.40 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
54767,1042,Hazardous wastes,Organic solvents (G),C&I,Recycling,1842.425224,Core waste,A total of 1842.43 tonnes of Organic solvents (G) (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Well done! This is a great step toward sustainability.
54768,1042,Hazardous wastes,Organic solvents (G),C&I,Disposal,5105.311573,Core waste,A total of 5105.31 tonnes of Organic solvents (G) (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Degrading environmental quality. Try to implement better waste practices.
54769,1042,Hazardous wastes,Organic solvents (G),C&I,Energy recovery,567.2568414,Core waste,"A total of 567.26 tonnes of Organic solvents (G) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54770,1042,Hazardous wastes,Organic solvents (G),C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Organic solvents (G) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54777,1042,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54778,1042,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices.
54779,1042,Hazardous wastes,Other,C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54780,1042,Hazardous wastes,Other,C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54781,1042,Hazardous wastes,Other,C&D,Energy recovery,0,Core waste,A total of 0.00 tonnes of Other (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. Neutral outcome—look for opportunities to reduce waste.
54782,1042,Hazardous wastes,Other,C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other (C&D) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54783,1042,Hazardous wastes,Other,C&I,Disposal,21131.78234,Core waste,A total of 21131.78 tonnes of Other (C&I) was sent for Disposal. Environmental Impact Score: 3/10. This has a harmful environmental impact. Consider reducing waste.
54784,1042,Hazardous wastes,Other,C&I,Disposal,464.0286433,Core waste,A total of 464.03 tonnes of Other (C&I) was sent for Disposal. Environmental Impact Score: 3/10. A detrimental effect—seek better disposal or recycling methods.
54785,1042,Hazardous wastes,Other,C&I,Recycling,14321.6572,Core waste,A total of 14321.66 tonnes of Other (C&I) was sent for Recycling. Environmental Impact Score: 8/10. Your efforts in reducing waste are commendable!
54786,1042,Hazardous wastes,Other,C&I,Disposal,4269.310718,Core waste,A total of 4269.31 tonnes of Other (C&I) was sent for Disposal. Environmental Impact Score: 3/10. Adverse waste effects—try to focus on recycling or reducing waste.
54787,1042,Hazardous wastes,Other,C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54788,1042,Hazardous wastes,Other,C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Other (C&I) was sent for Recycling. Environmental Impact Score: 5/10. This has a balanced impact, but there's room for improvement."
54795,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!"
54796,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Well done! This is a great step toward sustainability."
54797,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability."
54798,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going."
54799,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54800,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability."
54801,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going."
54802,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Excellent waste management! Keep going."
54803,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54804,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Disposal,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Disposal. Environmental Impact Score: 6/10. Great effort! Keep up the sustainable practices."
54805,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Energy recovery,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Energy recovery. Environmental Impact Score: 5/10. A stable approach, but more can be done for better environmental outcomes."
54806,1042,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",C&I,Recycling,0,Core waste,"A total of 0.00 tonnes of Other hazardous organic wastes (K140, K190) (C&I) was sent for Recycling. Environmental Impact Score: 5/10. Neither harmful nor beneficial. Consider ways to enhance sustainability."
54813,1042,Hazardous wastes,Other miscellaneous (other T),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. You're making a positive impact on the environment!
54814,1042,Hazardous wastes,Other miscellaneous (other T),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
54815,1042,Hazardous wastes,Other miscellaneous (other T),C&D,Recycling,0,Core waste,"A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Recycling. Environmental Impact Score: 5/10. You're on the right track, but optimizing waste management could help."
54816,1042,Hazardous wastes,Other miscellaneous (other T),C&D,Disposal,0,Core waste,A total of 0.00 tonnes of Other miscellaneous (other T) (C&D) was sent for Disposal. Environmental Impact Score: 6/10. Your efforts in reducing waste are commendable!
